"Title";"Seed";"Leech";"Poidsdutorrent";"date";"Categories";"Genre";"Plot"
"Les Simpson S31E05 VOSTFR HDTV";"53";"1";"168.48MB";"09/11/2019";"Séries";"VOSTFR";"Les Simpson, famille américaine moyenne, vivent à Springfield. Homer, le père, a deux passions : regarder la télé et boire des bières. Mais son quotidien est rarement reposant, entre son fils Bart qui fait toutes les bêtises possibles, sa fille Lisa qui est une surdouée, ou encore sa femme Marge qui ne supporte pas de le voir se soûler à longueur de journée."
"Les Simpson S31E04 VOSTFR HDTV";"18";"0";"169.67MB";"09/11/2019";"Séries";"VOSTFR";"Les Simpson, famille américaine moyenne, vivent à Springfield. Homer, le père, a deux passions : regarder la télé et boire des bières. Mais son quotidien est rarement reposant, entre son fils Bart qui fait toutes les bêtises possibles, sa fille Lisa qui est une surdouée, ou encore sa femme Marge qui ne supporte pas de le voir se soûler à longueur de journée."
"Les Simpson S31E03 VOSTFR HDTV";"15";"2";"169.11MB";"09/11/2019";"Séries";"VOSTFR";"Les Simpson, famille américaine moyenne, vivent à Springfield. Homer, le père, a deux passions : regarder la télé et boire des bières. Mais son quotidien est rarement reposant, entre son fils Bart qui fait toutes les bêtises possibles, sa fille Lisa qui est une surdouée, ou encore sa femme Marge qui ne supporte pas de le voir se soûler à longueur de journée."
"Les Simpson S31E02 VOSTFR HDTV";"22";"5";"170MB";"09/11/2019";"Séries";"VOSTFR";"Les Simpson, famille américaine moyenne, vivent à Springfield. Homer, le père, a deux passions : regarder la télé et boire des bières. Mais son quotidien est rarement reposant, entre son fils Bart qui fait toutes les bêtises possibles, sa fille Lisa qui est une surdouée, ou encore sa femme Marge qui ne supporte pas de le voir se soûler à longueur de journée."
"Les Simpson S31E01 VOSTFR HDTV";"32";"2";"186.23MB";"09/11/2019";"Séries";"VOSTFR";"Les Simpson, famille américaine moyenne, vivent à Springfield. Homer, le père, a deux passions : regarder la télé et boire des bières. Mais son quotidien est rarement reposant, entre son fils Bart qui fait toutes les bêtises possibles, sa fille Lisa qui est une surdouée, ou encore sa femme Marge qui ne supporte pas de le voir se soûler à longueur de journée."
"Legacies S02E04 VOSTFR HDTV";"89";"0";"356.59MB";"09/11/2019";"Séries";"VOSTFR";"Les aventures de Hope Mikaelson, la fille tribride du vampire originel Klaus, et de Lizzie et Josie Saltzman, les jumelles d'Alaric, au sein de l'école Salvatore de Mystic Falls, réservée aux jeunes vampires, sorciers, et autres êtres surnaturels."
"Legacies S02E03 VOSTFR HDTV";"67";"10";"345.42MB";"09/11/2019";"Séries";"VOSTFR";"Les aventures de Hope Mikaelson, la fille tribride du vampire originel Klaus, et de Lizzie et Josie Saltzman, les jumelles d'Alaric, au sein de l'école Salvatore de Mystic Falls, réservée aux jeunes vampires, sorciers, et autres êtres surnaturels."
"Legacies S02E02 VOSTFR HDTV";"41";"8";"349.44MB";"09/11/2019";"Séries";"VOSTFR";"Les aventures de Hope Mikaelson, la fille tribride du vampire originel Klaus, et de Lizzie et Josie Saltzman, les jumelles d'Alaric, au sein de l'école Salvatore de Mystic Falls, réservée aux jeunes vampires, sorciers, et autres êtres surnaturels."
"Legacies S02E01 VOSTFR HDTV";"83";"9";"350.26MB";"09/11/2019";"Séries";"VOSTFR";"Les aventures de Hope Mikaelson, la fille tribride du vampire originel Klaus, et de Lizzie et Josie Saltzman, les jumelles d'Alaric, au sein de l'école Salvatore de Mystic Falls, réservée aux jeunes vampires, sorciers, et autres êtres surnaturels."
"Power S06E10 FRENCH HDTV";"1028";"44";"549.17MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E10 FRENCH BluRay 720p HDTV";"110";"5";"1.6GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E10 VOSTFR HDTV";"77";"4";"550.83MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E10 VOSTFR BluRay 720p HDTV";"19";"0";"990.01MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E09 FRENCH HDTV";"543";"37";"450.33MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E09 FRENCH BluRay 720p HDTV";"0";"0";"1.2GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E09 VOSTFR HDTV";"45";"10";"450.6MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E09 VOSTFR BluRay 720p HDTV";"10";"0";"778.91MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E08 FRENCH HDTV";"330";"19";"450MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E08 FRENCH BluRay 720p HDTV";"70";"13";"1.21GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E08 VOSTFR HDTV";"26";"0";"350.37MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E08 VOSTFR BluRay 720p HDTV";"20";"0";"1.66GB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E07 FRENCH HDTV";"181";"12";"450MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E07 FRENCH BluRay 720p HDTV";"19";"6";"1.2GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E07 VOSTFR HDTV";"33";"0";"450.3MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E07 VOSTFR BluRay 720p HDTV";"13";"3";"1.46GB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E06 FRENCH HDTV";"308";"21";"450.6MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E06 FRENCH BluRay 720p HDTV";"31";"10";"1.2GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E06 VOSTFR HDTV";"36";"1";"450.62MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E06 VOSTFR BluRay 720p HDTV";"12";"3";"1.72GB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E05 FRENCH HDTV";"300";"20";"449.8MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E05 FRENCH BluRay 720p HDTV";"40";"11";"1.22GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E05 VOSTFR HDTV";"33";"0";"450.73MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E05 VOSTFR BluRay 720p HDTV";"11";"0";"1.58GB";"09/11/2019";"Séries";"VOSTFR";NA
"Power S06E04 FRENCH HDTV";"216";"22";"449.8MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E04 FRENCH BluRay 720p HDTV";"27";"7";"1.21GB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E04 VOSTFR HDTV";"34";"0";"511.35MB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E04 VOSTFR BluRay 720p HDTV";"13";"3";"1.54GB";"09/11/2019";"Séries";"VOSTFR";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E03 FRENCH HDTV";"226";"23";"449.83MB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
"Power S06E03 FRENCH BluRay 720p HDTV";"52";"11";"1.21GB";"09/11/2019";"Séries";"VF";"Propriétaire d’un nightclub new-yorkais très populaire, James \"Ghost\" St. Patrick entend développer son empire. Seulement sa double-vie à la tête d'un des réseaux de drogue les plus importants de la ville pourrait devenir un handicap."
